region,bygnType,statistikkvariabel,aar,value,k_kode,kommune_nr,fylkesnr,fylke
Bø,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,42,K-1867,1867,18,Nordland
Bø,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,42,K-1867,1867,18,Nordland
Bø,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,42,K-1867,1867,18,Nordland
Bø,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,50,K-1867,1867,18,Nordland
Bø,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,59,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2006,33,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2007,33,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2008,33,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2009,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2010,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2011,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2012,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2013,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2014,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2015,31,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2016,47,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2017,47,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2018,47,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2019,47,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2020,47,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2021,55,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2022,59,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2023,69,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2024,69,K-1867,1867,18,Nordland
Bø,Boligblokk,Boliger (bebodde og ubebodde),2025,69,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,19,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,15,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,21,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,21,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,21,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,20,K-1867,1867,18,Nordland
Bø,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,20,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,47,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,47,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,47,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,47,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,47,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,52,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,61,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,69,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,69,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,63,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,62,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,63,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,63,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,64,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,62,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,63,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,65,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,67,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,67,K-1867,1867,18,Nordland
Bø,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,68,K-1867,1867,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2006,1875,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2007,1871,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2008,1876,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2009,1859,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2010,1862,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2011,1862,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2012,1867,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2013,1869,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2014,1875,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2015,1883,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2016,1888,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2017,1894,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2018,1899,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2019,1904,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2020,1909,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2021,1907,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2022,1900,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2023,1906,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2024,1906,K-1868,1868,18,Nordland
Øksnes,Enebolig,Boliger (bebodde og ubebodde),2025,1909,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2006,164,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2007,164,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2008,165,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2009,161,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2010,162,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2011,161,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2012,166,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2013,165,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2014,169,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2015,175,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2016,173,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2017,173,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2018,173,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2019,175,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2020,178,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2021,178,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2022,179,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2023,179,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2024,182,K-1868,1868,18,Nordland
Øksnes,Tomannsbolig,Boliger (bebodde og ubebodde),2025,184,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,54,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,54,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,54,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,55,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,55,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,57,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,66,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,77,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,81,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,81,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,86,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,86,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,86,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,88,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,91,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,95,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,95,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,102,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,102,K-1868,1868,18,Nordland
Øksnes,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,102,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2006,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2007,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2008,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2009,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2010,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2011,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2012,0,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2013,1,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2014,6,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2015,7,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2016,7,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2017,32,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2018,38,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2019,38,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2020,71,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2021,71,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2022,71,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2023,89,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2024,87,K-1868,1868,18,Nordland
Øksnes,Boligblokk,Boliger (bebodde og ubebodde),2025,87,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,28,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,28,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,28,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,21,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,14,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,14,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,14,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,12,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,12,K-1868,1868,18,Nordland
Øksnes,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,12,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,18,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,19,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,19,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,18,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,18,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,22,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,52,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,52,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,53,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,55,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,56,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,54,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,56,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,62,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,66,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,69,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,73,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,78,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,77,K-1868,1868,18,Nordland
Øksnes,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,87,K-1868,1868,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2006,3541,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2007,3566,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2008,3585,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2009,3572,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2010,3610,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2011,3628,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2012,3650,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2013,3667,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2014,3669,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2015,3687,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2016,3716,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2017,3724,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2018,3726,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2019,3746,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2020,3755,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2021,3662,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2022,3593,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2023,3570,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2024,3566,K-1870,1870,18,Nordland
Sortland - Suortá,Enebolig,Boliger (bebodde og ubebodde),2025,3565,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2006,512,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2007,526,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2008,536,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2009,539,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2010,538,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2011,538,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2012,535,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2013,536,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2014,545,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2015,558,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2016,566,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2017,574,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2018,576,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2019,584,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2020,590,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2021,593,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2022,589,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2023,591,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2024,591,K-1870,1870,18,Nordland
Sortland - Suortá,Tomannsbolig,Boliger (bebodde og ubebodde),2025,591,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,172,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,179,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,188,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,198,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,248,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,250,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,250,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,250,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,248,K-1870,1870,18,Nordland
Sortland - Suortá,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,260,K-1870,1870,18,Nordland
